id,timestamp,type,value,isSynced
313,2025-05-05 17:45:49.073,steps,3355,
314,2025-05-05 17:45:49.074,steps,3356,
315,2025-05-05 17:45:49.336,heart_rate,109,
316,2025-05-05 17:45:49.542,steps,3357,
317,2025-05-05 17:45:50.140,steps,3358,
318,2025-05-05 17:45:50.795,steps,3359,
319,2025-05-05 17:45:51.588,steps,3360,
320,2025-05-05 17:46:00.407,heart_rate,113,
321,2025-05-05 17:46:15.976,steps,3400,
322,2025-05-05 17:46:16.473,heart_rate,115,
323,2025-05-05 17:46:16.743,steps,3401,
324,2025-05-05 17:46:17.270,steps,3402,
325,2025-05-05 17:46:18.015,steps,3403,
326,2025-05-05 17:46:18.576,steps,3404,
327,2025-05-05 17:46:19.195,steps,3405,
328,2025-05-05 17:46:19.777,steps,3406,
329,2025-05-05 17:46:20.437,steps,3407,
330,2025-05-05 17:46:21.079,steps,3408,
331,2025-05-05 17:46:21.698,steps,3409,
332,2025-05-05 17:46:22.299,steps,3410,
333,2025-05-05 17:46:22.840,steps,3411,
334,2025-05-05 17:46:23.404,steps,3412,
335,2025-05-05 17:46:24.637,steps,3413,
336,2025-05-05 17:46:25.223,steps,3414,
337,2025-05-05 17:46:25.906,steps,3415,
338,2025-05-05 17:46:26.498,heart_rate,115,
339,2025-05-05 17:46:26.553,steps,3416,
340,2025-05-05 17:46:27.189,steps,3417,
341,2025-05-05 17:46:27.748,steps,3418,
342,2025-05-05 17:46:28.389,steps,3419,
343,2025-05-05 17:46:29.096,steps,3420,
344,2025-05-05 17:46:29.586,steps,3421,
345,2025-05-05 17:46:30.023,steps,3422,
346,2025-05-05 17:46:30.367,steps,3423,
347,2025-05-05 17:46:31.016,steps,3424,
348,2025-05-05 17:47:00.663,heart_rate,112,
349,2025-05-05 17:47:36.877,heart_rate,112,
350,2025-05-05 17:48:55.139,steps,3665,
351,2025-05-05 17:48:55.379,steps,3666,
352,2025-05-05 17:48:55.381,heart_rate,105,
353,2025-05-05 17:48:55.932,steps,3667,
354,2025-05-05 17:48:56.616,steps,3668,
355,2025-05-05 17:48:57.012,steps,3669,
356,2025-05-05 17:48:57.648,steps,3670,
357,2025-05-05 17:48:58.293,steps,3671,
358,2025-05-05 17:48:58.741,steps,3672,
359,2025-05-05 17:49:05.399,heart_rate,112,
360,2025-05-05 17:50:00.691,heart_rate,112,
361,2025-05-05 17:50:15.905,heart_rate,93,
362,2025-05-05 17:50:46.838,heart_rate,94,
363,2025-05-05 17:50:46.954,steps,3731,
364,2025-05-05 17:52:00.203,heart_rate,102,
365,2025-05-05 17:52:38.425,heart_rate,105,
366,2025-05-05 17:53:00.546,heart_rate,107,
367,2025-05-05 17:53:02.801,steps,3951,
368,2025-05-05 17:53:02.802,steps,3952,
369,2025-05-05 17:53:04.698,steps,3952,
370,2025-05-05 17:53:06.285,steps,3955,
371,2025-05-05 17:53:06.885,steps,3956,
372,2025-05-05 17:53:07.447,steps,3957,
373,2025-05-05 17:53:08.107,steps,3958,
374,2025-05-05 17:53:08.772,steps,3959,
375,2025-05-05 17:53:09.371,steps,3960,
376,2025-05-05 17:53:10.200,steps,3961,
377,2025-05-05 17:54:00.824,heart_rate,107,
378,2025-05-05 17:54:05.883,steps,4049,
379,2025-05-05 17:54:06.155,steps,4051,
380,2025-05-05 17:54:08.110,steps,4051,
381,2025-05-05 17:54:59.954,steps,4051,
382,2025-05-05 17:55:00.110,heart_rate,111,
383,2025-05-05 17:56:08.698,heart_rate,116,
384,2025-05-05 17:56:23.854,heart_rate,101,
385,2025-05-05 17:56:33.793,heart_rate,101,
386,2025-05-05 17:56:43.831,heart_rate,103,
387,2025-05-05 17:56:53.858,heart_rate,103,
388,2025-05-05 17:56:56.691,steps,4071,
389,2025-05-05 17:56:57.389,steps,4072,
390,2025-05-05 17:56:57.910,steps,4073,
391,2025-05-05 17:57:04.898,heart_rate,103,
392,2025-05-05 17:57:06.798,steps,4073,
393,2025-05-05 17:57:14.899,heart_rate,102,
394,2025-05-05 17:57:29.975,heart_rate,102,
395,2025-05-05 17:57:40.002,heart_rate,104,
396,2025-05-05 17:57:50.014,heart_rate,107,
397,2025-05-05 17:58:00.071,heart_rate,105,
398,2025-05-05 17:58:26.184,heart_rate,100,
399,2025-05-05 17:58:30.384,steps,4086,
400,2025-05-05 17:58:30.432,steps,4086,
401,2025-05-05 17:58:45.281,heart_rate,99,
402,2025-05-05 17:59:00.368,heart_rate,108,
403,2025-05-05 17:59:10.403,heart_rate,114,
404,2025-05-05 17:59:23.465,heart_rate,111,
405,2025-05-05 17:59:35.971,heart_rate,106,
406,2025-05-05 17:59:45.988,heart_rate,99,
407,2025-05-05 18:00:01.055,heart_rate,93,
408,2025-05-05 18:02:30.673,heart_rate,89,
409,2025-05-05 18:02:40.858,heart_rate,95,
410,2025-05-05 18:03:35.136,heart_rate,94,
411,2025-05-05 18:04:00.256,heart_rate,90,
412,2025-05-05 18:05:00.613,heart_rate,89,
413,2025-05-05 18:06:42.146,heart_rate,91,
414,2025-05-05 18:07:00.244,heart_rate,94,
415,2025-05-05 18:07:50.518,heart_rate,91,
416,2025-05-05 18:08:02.555,heart_rate,87,
417,2025-05-05 18:10:00.203,heart_rate,89,
418,2025-05-05 18:10:57.532,heart_rate,87,
419,2025-05-05 18:15:01.502,heart_rate,91,
420,2025-05-05 18:16:00.264,heart_rate,94,
421,2025-05-05 18:17:00.614,heart_rate,86,
422,2025-05-05 18:18:00.915,heart_rate,84,
423,2025-05-05 18:19:46.861,heart_rate,88,
424,2025-05-05 18:20:00.541,heart_rate,84,
425,2025-05-05 18:21:55.185,heart_rate,91,
426,2025-05-05 18:23:00.511,heart_rate,92,
427,2025-05-05 18:24:00.908,heart_rate,84,
428,2025-05-05 18:25:00.154,heart_rate,84,
429,2025-05-05 18:26:00.515,heart_rate,85,
430,2025-05-05 18:36:27.117,heart_rate,83,
431,2025-05-05 18:36:27.267,steps,4086,
432,2025-05-05 18:37:00.130,heart_rate,85,
433,2025-05-05 18:38:00.474,heart_rate,79,
434,2025-05-05 18:39:00.802,heart_rate,82,
435,2025-05-05 18:40:00.100,heart_rate,92,
436,2025-05-05 18:50:33.811,heart_rate,89,
437,2025-05-05 18:50:51.676,steps,4098,
438,2025-05-05 18:50:52.038,heart_rate,0,
439,2025-05-05 18:50:52.158,steps,4099,
440,2025-05-05 18:50:52.560,steps,4100,
441,2025-05-05 18:50:54.681,steps,4103,
442,2025-05-05 18:50:56.383,steps,4103,
443,2025-05-05 18:52:00.234,heart_rate,100,
444,2025-05-05 18:53:22.709,heart_rate,89,
445,2025-05-05 18:53:35.742,heart_rate,104,
446,2025-05-05 18:53:35.807,steps,4357,
447,2025-05-05 18:53:35.808,steps,4358,
448,2025-05-05 18:53:37.259,steps,4359,
449,2025-05-05 18:53:37.897,steps,4360,
450,2025-05-05 18:54:00.948,heart_rate,102,
451,2025-05-05 18:54:51.169,heart_rate,107,
452,2025-05-05 18:54:59.987,steps,4493,
453,2025-05-05 18:55:53.527,heart_rate,104,
454,2025-05-05 18:57:13.362,heart_rate,100,
455,2025-05-05 18:57:13.559,steps,4692,
456,2025-05-05 18:57:13.560,steps,4692,
457,2025-05-05 18:58:00.179,heart_rate,101,
458,2025-05-05 18:58:24.328,heart_rate,88,
459,2025-05-05 18:58:37.389,heart_rate,91,
460,2025-05-05 18:59:00.537,heart_rate,90,
461,2025-05-05 19:05:41.541,heart_rate,92,
462,2025-05-05 19:06:00.809,heart_rate,84,
463,2025-05-05 19:07:00.093,heart_rate,89,
464,2025-05-05 19:08:00.475,heart_rate,83,
465,2025-05-05 19:09:00.809,heart_rate,87,
466,2025-05-05 19:13:20.439,heart_rate,86,
467,2025-05-05 19:14:00.403,heart_rate,84,
468,2025-05-05 19:15:00.722,heart_rate,80,
469,2025-05-05 19:15:00.923,steps,4692,
470,2025-05-05 19:16:28.199,heart_rate,83,
471,2025-05-05 19:17:00.387,heart_rate,77,
472,2025-05-05 19:24:04.634,heart_rate,0,
473,2025-05-05 19:26:00.331,heart_rate,80,
474,2025-05-05 19:27:00.657,heart_rate,77,
475,2025-05-05 19:31:27.696,heart_rate,80,
476,2025-05-05 19:32:00.327,heart_rate,86,
477,2025-05-05 19:32:23.442,heart_rate,78,
478,2025-05-05 19:33:00.646,heart_rate,86,
479,2025-05-05 19:33:13.663,heart_rate,82,
480,2025-05-05 19:33:25.731,heart_rate,0,
481,2025-05-05 19:34:30.072,heart_rate,76,
482,2025-05-05 19:34:55.199,heart_rate,92,
483,2025-05-05 19:34:59.958,steps,4692,
484,2025-05-05 19:35:08.232,heart_rate,82,
485,2025-05-05 19:36:00.544,heart_rate,82,
486,2025-05-05 19:36:53.783,steps,4703,
487,2025-05-05 19:36:53.948,steps,4703,
488,2025-05-05 19:36:53.949,heart_rate,78,
489,2025-05-05 19:37:04.887,heart_rate,84,
490,2025-05-05 19:38:00.153,heart_rate,82,
491,2025-05-05 19:39:00.482,heart_rate,94,
492,2025-05-05 19:40:00.815,heart_rate,91,
493,2025-05-05 19:41:00.118,heart_rate,89,
494,2025-05-05 19:42:00.443,heart_rate,83,
495,2025-05-05 19:43:30.906,heart_rate,82,
496,2025-05-05 19:43:40.943,heart_rate,105,
497,2025-05-05 19:44:00.074,heart_rate,101,
498,2025-05-05 19:45:00.423,heart_rate,96,
499,2025-05-05 19:46:00.780,heart_rate,78,
500,2025-05-05 19:46:52.985,heart_rate,78,
501,2025-05-05 19:48:00.373,heart_rate,88,
502,2025-05-05 19:48:53.630,heart_rate,93,
503,2025-05-05 19:49:04.667,heart_rate,88,
504,2025-05-05 19:51:00.314,heart_rate,0,
505,2025-05-05 20:03:18.732,heart_rate,105,
506,2025-05-05 20:03:19.719,steps,4703,
507,2025-05-05 20:03:29.284,heart_rate,94,
508,2025-05-05 20:05:21.208,heart_rate,91,
509,2025-05-05 20:05:31.248,heart_rate,0,
510,2025-05-05 20:05:37.817,steps,4713,
511,2025-05-05 20:05:39.002,steps,4714,
512,2025-05-05 20:05:39.963,steps,4715,
513,2025-05-05 20:05:40.345,steps,4717,
514,2025-05-05 20:05:41.277,steps,4718,
515,2025-05-05 20:05:41.295,heart_rate,0,
516,2025-05-05 20:05:42.666,steps,4719,
517,2025-05-05 20:05:43.676,steps,4720,
518,2025-05-05 20:05:44.399,steps,4721,
519,2025-05-05 20:05:45.027,steps,4722,
520,2025-05-05 20:05:45.608,steps,4723,
521,2025-05-05 20:05:46.227,steps,4724,
522,2025-05-05 20:05:48.230,steps,4724,
523,2025-05-05 20:05:52.290,heart_rate,91,
524,2025-05-05 20:06:02.305,heart_rate,98,
525,2025-05-05 20:06:10.322,steps,4734,
526,2025-05-05 20:06:10.891,steps,4735,
527,2025-05-05 20:06:11.489,steps,4736,
528,2025-05-05 20:06:12.089,steps,4737,
529,2025-05-05 20:06:12.316,heart_rate,93,
530,2025-05-05 20:06:12.689,steps,4738,
531,2025-05-05 20:06:13.291,steps,4739,
532,2025-05-05 20:06:13.931,steps,4740,
533,2025-05-05 20:06:14.551,steps,4741,
534,2025-05-05 20:06:15.153,steps,4742,
535,2025-05-05 20:06:15.785,steps,4743,
536,2025-05-05 20:06:16.414,steps,4744,
537,2025-05-05 20:06:17.136,steps,4745,
538,2025-05-05 20:06:17.796,steps,4746,
539,2025-05-05 20:06:18.572,steps,4747,
540,2025-05-05 20:06:20.035,steps,4747,
541,2025-05-05 20:06:22.417,heart_rate,91,
542,2025-05-05 20:07:00.565,heart_rate,91,
543,2025-05-05 20:07:20.058,steps,4830,
544,2025-05-05 20:07:20.634,heart_rate,97,
545,2025-05-05 20:07:20.905,steps,4831,
546,2025-05-05 20:08:10.920,heart_rate,100,
547,2025-05-05 20:09:00.201,heart_rate,0,
548,2025-05-05 20:09:10.780,steps,5001,
549,2025-05-05 20:09:10.802,steps,5001,
550,2025-05-05 20:09:11.225,heart_rate,97,
551,2025-05-05 20:10:00.517,heart_rate,91,
552,2025-05-05 20:10:41.736,heart_rate,81,
553,2025-05-05 20:11:00.851,heart_rate,0,
554,2025-05-05 20:12:00.147,heart_rate,75,
555,2025-05-05 20:18:33.789,heart_rate,84,
556,2025-05-05 20:18:33.878,steps,5001,
557,2025-05-05 20:19:00.403,heart_rate,82,
558,2025-05-05 20:20:00.709,heart_rate,0,
559,2025-05-05 20:21:38.297,heart_rate,93,
560,2025-05-05 20:29:20.167,heart_rate,84,
561,2025-05-05 20:29:34.741,heart_rate,80,
562,2025-05-05 20:29:52.831,heart_rate,88,
563,2025-05-05 20:30:02.853,heart_rate,84,
564,2025-05-05 20:31:00.169,heart_rate,84,
565,2025-05-05 20:32:00.522,heart_rate,76,
566,2025-05-05 20:35:15.583,heart_rate,83,
567,2025-05-05 20:35:15.693,steps,5001,
568,2025-05-05 20:35:32.584,heart_rate,96,
569,2025-05-05 20:35:35.885,steps,5011,
570,2025-05-05 20:35:36.472,steps,5012,
571,2025-05-05 20:35:37.120,steps,5013,
572,2025-05-05 20:35:37.768,steps,5014,
573,2025-05-05 20:35:38.249,steps,5015,
574,2025-05-05 20:35:38.936,steps,5016,
575,2025-05-05 20:35:58.708,heart_rate,101,
576,2025-05-05 20:35:58.870,steps,5020,
577,2025-05-05 20:35:58.871,steps,5020,
578,2025-05-05 20:38:00.389,heart_rate,101,
579,2025-05-05 20:38:13.425,heart_rate,0,
580,2025-05-05 20:38:13.616,steps,5237,
581,2025-05-05 20:38:13.617,steps,5238,
582,2025-05-05 20:38:14.335,steps,5239,
583,2025-05-05 20:38:14.946,steps,5240,
584,2025-05-05 20:39:00.685,heart_rate,106,
585,2025-05-05 20:39:46.496,steps,5395,
586,2025-05-05 20:39:46.848,steps,5396,
587,2025-05-05 20:39:46.938,heart_rate,108,
588,2025-05-05 20:39:47.413,steps,5397,
589,2025-05-05 20:39:47.960,steps,5398,
590,2025-05-05 20:39:48.573,steps,5399,
591,2025-05-05 20:39:49.174,steps,5400,
592,2025-05-05 20:39:49.796,steps,5401,
593,2025-05-05 20:39:50.376,steps,5402,
594,2025-05-05 20:40:14.117,heart_rate,109,
595,2025-05-05 20:40:14.186,steps,5444,
596,2025-05-05 20:40:14.763,steps,5445,
597,2025-05-05 20:40:16.028,steps,5446,
598,2025-05-05 20:40:39.209,heart_rate,106,
599,2025-05-05 20:41:00.319,heart_rate,106,
600,2025-05-05 20:42:00.664,heart_rate,105,
601,2025-05-05 20:42:11.859,steps,5630,
602,2025-05-05 20:42:12.694,heart_rate,108,
603,2025-05-05 20:42:13.410,steps,5630,
604,2025-05-05 20:42:44.890,heart_rate,106,
605,2025-05-05 20:43:09.967,heart_rate,96,
606,2025-05-05 20:43:53.413,steps,5692,
607,2025-05-05 20:43:53.414,steps,5692,
608,2025-05-05 20:43:54.196,heart_rate,95,
609,2025-05-05 20:44:06.253,heart_rate,95,
610,2025-05-05 20:45:00.563,heart_rate,96,
611,2025-05-05 20:45:12.573,heart_rate,0,
612,2025-05-05 20:46:01.894,heart_rate,110,
613,2025-05-05 20:46:18.931,heart_rate,120,
614,2025-05-05 20:46:19.161,steps,5702,
615,2025-05-05 20:46:20.185,steps,5702,
616,2025-05-05 20:46:28.958,heart_rate,118,
617,2025-05-05 20:47:00.152,heart_rate,116,
618,2025-05-05 20:47:23.072,steps,5728,
619,2025-05-05 20:47:23.101,steps,5728,
620,2025-05-05 20:47:23.255,heart_rate,106,
621,2025-05-05 20:48:00.476,heart_rate,104,
622,2025-05-05 20:49:00.805,heart_rate,104,
623,2025-05-05 20:50:00.132,heart_rate,99,
624,2025-05-05 20:50:25.238,heart_rate,79,
625,2025-05-05 20:51:00.450,heart_rate,80,
626,2025-05-05 20:54:15.096,heart_rate,75,
627,2025-05-05 20:54:15.267,steps,5739,
628,2025-05-05 20:54:15.268,steps,5739,
629,2025-05-05 20:54:51.648,heart_rate,99,
630,2025-05-05 20:54:59.999,steps,5739,
631,2025-05-05 20:55:41.900,heart_rate,91,
632,2025-05-05 20:55:42.136,steps,5762,
633,2025-05-05 20:55:42.137,steps,5762,
634,2025-05-05 20:56:40.214,heart_rate,0,
635,2025-05-05 20:57:00.324,heart_rate,100,
636,2025-05-05 20:58:00.709,heart_rate,105,
637,2025-05-05 20:58:25.195,steps,5931,
638,2025-05-05 20:58:25.196,steps,5932,
639,2025-05-05 20:58:25.765,heart_rate,0,
640,2025-05-05 20:58:26.064,steps,5933,
641,2025-05-05 20:58:26.554,steps,5934,
642,2025-05-05 20:58:27.382,steps,5935,
643,2025-05-05 20:58:28.759,steps,5936,
644,2025-05-05 20:59:57.424,steps,6082,
645,2025-05-05 20:59:58.292,heart_rate,100,
646,2025-05-05 20:59:58.423,steps,6083,
647,2025-05-05 20:59:58.884,steps,6084,
648,2025-05-05 20:59:59.627,steps,6085,
649,2025-05-05 21:00:00.189,steps,6086,
650,2025-05-05 21:00:00.850,steps,6087,
651,2025-05-05 21:00:01.260,steps,6088,
652,2025-05-05 21:00:02.131,steps,6089,
653,2025-05-05 21:00:03.399,steps,6090,
654,2025-05-05 21:00:33.455,heart_rate,108,
655,2025-05-05 21:00:58.682,steps,6186,
656,2025-05-05 21:00:58.818,steps,6188,
657,2025-05-05 21:00:59.609,heart_rate,109,
658,2025-05-05 21:01:00.241,steps,6189,
659,2025-05-05 21:01:02.242,steps,6189,
660,2025-05-05 21:03:00.274,heart_rate,111,
661,2025-05-05 21:03:28.425,heart_rate,101,
662,2025-05-05 21:03:28.623,steps,6417,
663,2025-05-05 21:03:28.624,steps,6417,
664,2025-05-05 21:04:00.562,heart_rate,108,
665,2025-05-05 21:04:04.576,steps,6451,
666,2025-05-05 21:04:04.577,steps,6451,
667,2025-05-05 21:04:05.880,steps,6458,
668,2025-05-05 21:04:06.778,steps,6460,
669,2025-05-05 21:04:07.515,steps,6461,
670,2025-05-05 21:04:08.173,steps,6462,
671,2025-05-05 21:04:11.170,steps,6463,
672,2025-05-05 21:04:11.198,steps,6463,
673,2025-05-05 21:04:11.581,heart_rate,110,
674,2025-05-05 21:04:21.597,heart_rate,111,
675,2025-05-05 21:04:31.637,heart_rate,108,
676,2025-05-05 21:05:00.817,heart_rate,108,
677,2025-05-05 21:05:34.987,heart_rate,93,
678,2025-05-05 21:05:43.318,steps,6473,
679,2025-05-05 21:05:43.722,steps,6474,
680,2025-05-05 21:05:44.357,steps,6475,
681,2025-05-05 21:05:45.021,heart_rate,110,
682,2025-05-05 21:05:45.311,steps,6476,
683,2025-05-05 21:05:46.488,steps,6477,
684,2025-05-05 21:05:48.492,steps,6477,
685,2025-05-05 21:05:49.916,steps,6480,
686,2025-05-05 21:05:50.522,steps,6481,
687,2025-05-05 21:06:00.107,heart_rate,116,
688,2025-05-05 21:06:09.269,steps,6486,
689,2025-05-05 21:06:09.309,steps,6486,
690,2025-05-05 21:06:10.122,heart_rate,115,
691,2025-05-05 21:07:00.430,heart_rate,114,
692,2025-05-05 21:08:00.791,heart_rate,107,
693,2025-05-05 21:10:00.393,heart_rate,0,
694,2025-05-05 21:10:03.217,steps,6540,
695,2025-05-05 21:10:03.227,steps,6540,
696,2025-05-05 21:11:00.704,heart_rate,96,
697,2025-05-05 21:13:00.396,heart_rate,83,
698,2025-05-05 21:14:00.710,heart_rate,83,
699,2025-05-05 21:15:19.153,steps,6540,
700,2025-05-05 21:15:19.162,heart_rate,94,
701,2025-05-05 21:16:00.328,heart_rate,0,
702,2025-05-05 21:17:00.635,heart_rate,87,
703,2025-05-05 21:18:23.091,heart_rate,87,
704,2025-05-05 21:19:52.080,heart_rate,86,
705,2025-05-05 21:20:04.604,heart_rate,82,
706,2025-05-05 21:22:00.233,heart_rate,84,
707,2025-05-05 21:22:25.378,heart_rate,81,
708,2025-05-05 21:23:00.529,heart_rate,93,
709,2025-05-05 21:24:00.913,heart_rate,85,
710,2025-05-05 21:25:00.182,heart_rate,82,
711,2025-05-05 21:26:00.549,heart_rate,76,
712,2025-05-05 21:33:10.610,heart_rate,83,
713,2025-05-05 21:34:00.484,heart_rate,0,
714,2025-05-05 21:34:59.970,steps,6562,
715,2025-05-05 21:35:00.868,heart_rate,92,
716,2025-05-05 21:36:00.154,heart_rate,107,
717,2025-05-05 21:40:52.925,heart_rate,94,
718,2025-05-05 21:51:54.398,heart_rate,103,
719,2025-05-05 22:14:15.351,heart_rate,74,
720,2025-05-05 22:14:15.760,steps,6595,
721,2025-05-05 22:14:15.761,steps,6595,
722,2025-05-05 22:15:00.702,steps,6595,
723,2025-05-05 23:06:08.922,steps,6595,
724,2025-05-05 23:53:16.526,heart_rate,0,
725,2025-05-05 23:53:26.569,heart_rate,0,
726,2025-05-05 23:53:37.563,heart_rate,102,
727,2025-05-05 23:53:42.902,steps,6643,
728,2025-05-05 23:53:44.908,steps,6643,
729,2025-05-05 23:53:47.579,heart_rate,107,
730,2025-05-05 23:54:01.650,heart_rate,105,
731,2025-05-05 23:54:07.843,steps,6661,
732,2025-05-05 23:54:09.212,steps,6662,
733,2025-05-05 23:54:11.207,steps,6662,
734,2025-05-05 23:54:11.666,heart_rate,108,
735,2025-05-05 23:54:21.689,heart_rate,107,
736,2025-05-05 23:54:53.062,steps,6680,
737,2025-05-05 23:54:53.139,steps,6680,
738,2025-05-05 23:54:53.891,heart_rate,108,
739,2025-05-05 23:54:59.689,steps,6680,
740,2025-05-05 23:56:00.222,heart_rate,117,
741,2025-05-05 23:57:00.584,heart_rate,100,
742,2025-05-06 00:00:01.904,heart_rate,74,
743,2025-05-06 00:01:32.610,steps,6731,
744,2025-05-06 00:01:32.840,steps,6732,
745,2025-05-06 00:01:33.066,heart_rate,79,
746,2025-05-06 00:01:33.641,steps,6733,
747,2025-05-06 00:01:34.170,steps,6734,
748,2025-05-06 00:01:42.373,steps,6740,
749,2025-05-06 00:01:42.374,steps,6740,
750,2025-05-06 00:01:43.117,heart_rate,100,
751,2025-05-06 00:02:00.172,heart_rate,107,
752,2025-05-06 00:19:51.994,heart_rate,110,
753,2025-05-06 00:20:42.706,heart_rate,95,
754,2025-05-06 00:21:00.840,heart_rate,0,
755,2025-05-06 00:21:19.884,heart_rate,94,
756,2025-05-06 00:22:00.136,heart_rate,104,
757,2025-05-06 00:22:20.101,steps,7618,
758,2025-05-06 00:22:20.213,heart_rate,91,
759,2025-05-06 00:22:20.395,steps,7619,
760,2025-05-06 00:22:23.145,steps,7619,
761,2025-05-06 00:22:30.221,heart_rate,100,
762,2025-05-06 00:23:00.416,heart_rate,100,
763,2025-05-06 00:24:00.725,heart_rate,97,
764,2025-05-06 00:25:00.065,heart_rate,105,
765,2025-05-06 00:25:22.166,heart_rate,109,
766,2025-05-06 00:26:00.367,heart_rate,111,
767,2025-05-06 00:27:00.695,heart_rate,106,
768,2025-05-06 00:28:29.157,heart_rate,86,
769,2025-05-06 00:29:21.212,heart_rate,102,
770,2025-05-06 00:29:21.297,steps,7660,
771,2025-05-06 00:29:21.298,steps,7660,
772,2025-05-06 00:30:00.700,heart_rate,97,
773,2025-05-06 00:32:00.299,heart_rate,92,
774,2025-05-06 00:32:23.417,heart_rate,88,
775,2025-05-06 00:38:26.591,heart_rate,92,
776,2025-05-06 00:38:26.771,steps,7737,
777,2025-05-06 00:38:26.772,steps,7737,
778,2025-05-06 00:39:00.579,heart_rate,84,
779,2025-05-06 00:41:00.219,heart_rate,91,
780,2025-05-06 00:42:00.571,heart_rate,92,
781,2025-05-06 00:52:49.114,heart_rate,86,
782,2025-05-06 00:52:49.358,steps,8033,
783,2025-05-06 00:52:49.359,steps,8033,
784,2025-05-06 00:53:00.109,heart_rate,125,
785,2025-05-06 00:53:25.254,heart_rate,125,
786,2025-05-06 00:55:09.937,heart_rate,123,
787,2025-05-06 00:55:10.228,steps,8183,
788,2025-05-06 00:55:10.243,steps,8202,
789,2025-05-06 00:55:11.189,steps,8202,
790,2025-05-06 00:56:33.317,heart_rate,116,
791,2025-05-06 00:58:48.121,heart_rate,103,
792,2025-05-06 01:01:47.453,steps,8299,
793,2025-05-06 01:01:47.487,steps,8299,
794,2025-05-06 01:01:48.122,heart_rate,96,
795,2025-05-06 01:02:00.141,heart_rate,96,
796,2025-05-06 01:03:00.501,heart_rate,105,
797,2025-05-06 01:04:43.859,heart_rate,114,
798,2025-05-06 01:04:44.012,steps,8446,
799,2025-05-06 01:04:44.013,steps,8446,
800,2025-05-06 01:05:00.143,heart_rate,100,
801,2025-05-06 01:05:24.263,heart_rate,102,
802,2025-05-06 01:05:50.392,heart_rate,102,
803,2025-05-06 01:06:00.441,heart_rate,0,
804,2025-05-06 01:06:18.743,steps,8458,
805,2025-05-06 01:06:19.344,steps,8458,
806,2025-05-06 01:06:19.532,heart_rate,115,
807,2025-05-06 01:07:00.827,heart_rate,116,
808,2025-05-06 01:08:00.081,heart_rate,109,
809,2025-05-06 01:09:00.413,heart_rate,103,
810,2025-05-06 01:09:17.499,heart_rate,89,
811,2025-05-06 01:10:00.791,heart_rate,88,
812,2025-05-06 01:11:00.093,heart_rate,86,
813,2025-05-06 01:12:00.441,heart_rate,86,
814,2025-05-06 01:12:19.509,heart_rate,84,
815,2025-05-06 01:16:38.610,heart_rate,85,
816,2025-05-06 01:17:00.183,heart_rate,0,
817,2025-05-06 01:18:00.548,heart_rate,88,
818,2025-05-06 01:19:38.070,heart_rate,105,
819,2025-05-06 01:19:50.192,heart_rate,102,
820,2025-05-06 01:19:50.241,steps,8469,
821,2025-05-06 01:19:50.248,steps,8469,
822,2025-05-06 01:20:02.147,heart_rate,106,
823,2025-05-06 01:20:16.203,heart_rate,0,
824,2025-05-06 01:20:26.232,heart_rate,107,
825,2025-05-06 01:20:36.247,heart_rate,105,
826,2025-05-06 01:21:00.381,heart_rate,104,
827,2025-05-06 01:21:27.545,heart_rate,95,
828,2025-05-06 01:21:38.526,heart_rate,86,
829,2025-05-06 01:22:00.676,heart_rate,91,
830,2025-05-06 01:22:55.933,heart_rate,98,
831,2025-05-06 01:28:10.638,heart_rate,0,
832,2025-05-06 01:33:19.280,heart_rate,0,
833,2025-05-06 01:34:59.699,steps,8469,
834,2025-05-06 01:34:59.823,heart_rate,0,
835,2025-05-06 01:36:19.284,heart_rate,0,
836,2025-05-06 01:39:19.278,heart_rate,0,
837,2025-05-06 01:41:18.590,heart_rate,0,
